Unnamed: 0,date,review,rating,tokens
585,24.09.03.,남자친구에게 선물로 줬는데.넘 맘에.들어했어요~^^만족해요!!,5,"['남자친구', '선물', '주다', '데넘', '맘', '들다', '만족하다']"
586,24.09.22.,아버지가 너무 잘 사용하고 계세요 절대 물 새지않아서 정말 너무 좋아요 맘편하게 가방에도 넣습니다,5,"['아버지', '자다', '사용', '계세', '절대', '물', '새다', '않다', '정말', '좋다', '맘', '편하다', '가방', '넣다']"
587,24.10.08.,동글동글하고 귀엽습니다,5,"['동글동글', '귀엽다']"
588,24.09.27.,예쁘고 찬 음료 담아도 오래 가네요. 다만 생각했던 것 보단 좀 무거워요.,5,"['예쁘다', '찬', '음료', '담다', '생각', '무거워']"
589,24.10.02.,색상이쁘고 빨대 세척걱정없고 좋아요,5,"['색상', '이쁘다', '빨대', '세척', '걱정', '없다', '좋다']"
590,24.10.08.,빨대가 있어서 편해요,5,"['빨대', '편하다']"
591,24.09.14.,오늘도 잘쓰고있습니다~,5,"['오늘', '잘쓰다']"
592,24.09.11.,"무게도 가볍고 디자인도 너무이뻐요!
밀폐력도 좋긴한데 보냉이 오래되지는 않네요
그래도 가벼워서 가지고 다니기 편합니다",5,"['무게', '가볍다', '디자인', '이쁘다', '밀폐', '좋다', '보', '냉이', '오래되다', '않다', '가볍다', '가지', '다니다', '편하다']"
593,24.06.20.,"- 보온/보냉 둘 다 가능
- 빨대 있으면서 완전 밀폐
- 넉넉한 용량
- 넓은 주입구
- 길이가 짧은(20cm 이하)
- 가벼움
- 이질감 들지 않는 빨대(뭔가 새는 느낌 없이 잘 빨립니당)

저의 깐깐한 모든 조건을 통과한 모슈 텀블러 후후후
디자인도 예쁘고 뭣보다 밀폐가 짱짱해서 그게 정말 좋아요!!!!!

나중에 더 큰 용량도 사려구욧 포히히히

*빨대를 두른 상태에서는 음용형 리드를 벗기기 힘들어요. 그래서 빨대를 빼야하는 번거로움이 있지만 그래도 좋아용

**빨대는 먼지가 잘 안붙는데 떨어질때 파손 방지 부분은 살짝 잘붙어요. 그래도 무상관~

**간혹 물 마시고 살짝 고여있는 몇방울이 닫고 나면 뒤로 넘어가서 조금 흘러용(새는거 x, 고여있는 물o) 사진 참고하세요~ 극소량이라 슥 닦아주거나 털면 그만이라 흠이 없습니당",5,"['보온', '보냉', '가능', '빨대', '완전', '밀폐', '넉넉하다', '용량', '넓다', '주', '입구', '길이', '짧다', '이하', '가볍다', '움', '질감', '들다', '않다', '빨대', '뭔가', '새다', '느낌', '자다', '빨립', '니당다', '깐깐하다', '모든', '조건', '통과', '모슈', '텀블러', '후후후', '디자인', '예쁘다', '뭣', '밀폐', '짱짱하다', '그게', '정말', '좋다', '나중', '더', '크다', '용량', '사려', '욧', '포', '히히히', '빨대', '두르다', '상태', '음', '용형', '리드', '벗기다', '힘들다', '빨대', '빼다', '번거롭다', '움', '좋다', '빨대', '먼지', '자다', '붙다', '떨어지다', '파손', '방지', '부분', '살짝', '붙다', '무상관', '간혹', '물', '말다', '살짝', '고여', '방울', '닫다', '뒤', '넘어가다', '흐르다', '새다', '고여', '물', '사진', '참고', '극', '소량', '슥', '닦다', '털다', '만이', '흠', '없다', '습', '니당다']"
594,24.08.15.,디자인도 너무 예쁘고 기능도 다 좋은데 사용해보니 다른분 후기처럼 마시고나면 잔여 액체가 입구에 남는게 좀 아쉬워요 다음에 출시되는 상품이 있다면 보완을 해주시면 너무 좋을것같아요 다른점은 다 좋습니다,4,"['디자인', '예쁘다', '기능', '좋다', '사용', '해보다', '분', '후기', '말다', '잔', '액체', '입구', '남다', '아쉽다', '출시', '상품', '보완', '해주시', '좋다', '점', '좋다']"
