date,review,rating
25.04.11.,배송이 엄청 엄청 빨랐어요!! 스탠리 처음 사용해 보는데 좋은 것 같아요!! 크기도 적당하고 좋네요 ㅎㅎ,5
25.04.14.,"선물용이어서 뜯어보진 못했지만
배송 빨라서 너무 좋고
좋아했으면 좋겠네요!!
고맙습니다!",5
25.04.29.,컬러가 너무 예뻐요,5
25.03.20.,"앗..!! 너무나 이뻐 미쳐ㅠㅠ
텀블러 어차피 살 거였는데
그래서 살려고 들어왔는데..
아니 컬러들이 이렇게
미치게 이쁘면
하나만 못 사잖아요..???ㅠㅠ
이건 사이즈별로 컬러 별로 다 쟁여야 될 일~~♡♡♡
그래서 전...
3개를 질렀고..^^
실물 미쳤어요
무조건 사야 됨 더 사야 됨
다 사야 됨ㅠㅠ",5
25.04.13.,"큰 거 사용하다가 은근 불편해서 작은 걸로 구입했는데 좋아요.
손잡이만 있음 더 좋았을 텐데",5
25.04.29.,배송도 빠르고 이뻐요 ~~,5
25.04.27.,사진보다 실물 색상 이쁘네요 ㅎㅎ,5
25.04.26.,좋아요 매일 들고 출근합니다,5
25.05.01.,진짜 얼음이 오래가요!,5
25.05.01.,진짜 얼음이 오래가요!,5
25.04.12.,스탠리 800미리 짜리 써보고 너무 좋아서 다른 사이즈로 또 주문했는데 너무 귀엽고 맘에 들어요,5
25.04.24.,사이즈가 적당하고 보온력이 만족스러움,5
25.04.08.,아이가 선택한 색상인데 너무너무너무 이쁘네요 빠른 배송 감사해요 튼튼한 텀블러 잘 써볼게요,5
25.04.10.,"너무 좋아요
크림색 인기 많은 이유를 알 것 같아요
공홈에서 산 거라 믿고 잘 쓰겠습니다",5
25.04.22.,몸통이 뚱뚱해서 한 손으로 잡기가 좀 버겁지만 좋아요 ㅎㅎ,5
25.04.26.,잘 녹지도 않고 색도 예쁘고 좋아요,5
25.04.24.,"엄마 사드렸는데 만족하세요
근데 빨대는 어떻게 씻어야 하죠???",5
25.04.24.,색상도 이쁘고 얼음도 잘 안 녹고 정말 좋아요!,5
25.04.21.,보온보냉이 잘됩니다.,5
25.04.26.,선물로 줬는데 사무실에서 쓰기 딱 좋네요,5
25.04.05.,"손잡이가 없다는게 아쉬워요
큰사이즈에만 손잡이가 있어서ㅠㅠ
한여름에도 얼음이 장시간 녹지않는다는 장점으로
구매했어요",5
25.04.24.,선물하려고 샀는데 색상이 이쁘네요!,5
25.04.21.,"항상 쓰고 있는 스탠리??
이번에는 다른 사이즈로 구매했어요????",5
25.04.24.,색깔 예뻐요 근데 그립감은 별로예요ㅜ,5
25.04.20.,"예뻐요
변색 없이 오래도록 쓰길 바래봅니다
가격이 좀 세네요^^",5
25.04.12.,아침에 산 아아가 수업 다 마치고 집에 와서도 얼음이 남아있어서 놀랐어요 사이즈도 딱 적당하고 좋은 것 같아요,5
25.04.05.,얼음이 진짜 오래도록 그대로에요 보냉에 더 탁월한 것 같아요 신상 컬러로 구매했습니다 대만족 역시 스탠리,5
25.04.05.,"색이 예쁘고
아이스 음료를 넣어놓으면
하루 종일 얼음이 다 안 녹아서 좋습니다.
크기도 너무 크지 않고 손잡이가 없어서 가방에 가지고 다니기도 딱이에요",5
25.04.03.,"배송 빠르고 좋은데 약간 스크래치나 흠집 같은 게 있어요 ㅠ 반품하기 귀찮아서 쓰긴 합니다
스탠리 자체는 색도 매우 이쁘고 좋아요",4
25.05.02.,믿고 사는 스탠리...!!,5
25.04.17.,선물했는데 색이 예뻐요,5
25.04.24.,"한 달 동안 사용했음에도 빨대 변색도 없고, 생활 흠집도 잘 안 생겨요. 색깔도 너무 예쁜 딸기우유 색감이라 매일 챙겨 다녀요",5
